description,statusesCount,followersCount,favoritesCount,friendsCount,url,name,created,protected,verified,screenName,location,lang,id,listedCount,followRequestSent,profileImageUrl
"Managing editor for Government Computer News, following mobile, cybersecurity and all things government IT. @GCNTech",236,358,0,69,http://t.co/X2JqrMTx45,Kevin McCaney,2012-04-20T18:57:22Z,FALSE,FALSE,KevinMcCaney,,NA,558865864,31,FALSE,http://pbs.twimg.com/profile_images/2170526960/120425-131557_normal.jpg
Former U.S. Representative for Virginia's Fifth District https://t.co/jbrBps97xV,2635,15417,7,648,NA,Robert Hurt,2011-01-06T18:01:58Z,FALSE,TRUE,RepRobertHurt,,NA,234837632,551,FALSE,http://pbs.twimg.com/profile_images/595677556218683392/Zs2M3qF7_normal.jpg
I represent the citizens of North Carolina’s 10th District in the United States Congress.,4910,28543,85,3665,http://t.co/fKHDu4b6V5,Patrick McHenry,2009-03-30T16:42:39Z,FALSE,TRUE,PatrickMcHenry,"Denver, NC",NA,27676828,1449,FALSE,http://pbs.twimg.com/profile_images/1105170838284914688/jMjKfSoz_normal.png
I represent Illinois' 16th District. It's an honor to serve in Congress on @HouseCommerce @HouseForeignGOP & to serve as a pilot in the Air National Guard.,7889,53181,2932,964,https://t.co/GgL4IzZXrZ,Adam Kinzinger,2010-11-24T21:04:11Z,FALSE,TRUE,RepKinzinger,"Channahon, IL",NA,219429281,1543,FALSE,http://pbs.twimg.com/profile_images/694232632503201794/JoCP5r3E_normal.png
"This is an archive account of former Representative for Michigan’s 11th Congressional District, Dave Trott.",634,14538,49,211,NA,Dave Trott,2014-11-09T22:42:17Z,FALSE,FALSE,MIDaveTrott,,NA,2869746172,326,FALSE,http://pbs.twimg.com/profile_images/1080496117505314817/gyk__YCU_normal.jpg
"Husband, father, and former U.S. Representative for the 6th District of Illinois.",7064,29162,694,4455,NA,Peter Roskam,2009-02-04T00:11:56Z,FALSE,TRUE,PeterRoskam,"Wheaton, IL",NA,20015903,1458,FALSE,http://pbs.twimg.com/profile_images/819282338651766784/5VWiVBcS_normal.jpg
"Covering Texas news, politics, food, culture, travel, and more. RTs not endorsements. Tweets by @regmack_. Subscribe: https://t.co/0JA5vJs57n",34113,189311,3858,737,https://t.co/nZv2cCoax9,Texas Monthly,2008-09-19T16:18:28Z,FALSE,TRUE,TexasMonthly,"Austin, TX",NA,16365305,3525,FALSE,http://pbs.twimg.com/profile_images/1090363468434337792/J7wJX6hs_normal.jpg
Former Congressman for Nevada's 4th Congressional District,1141,2919,112,413,NA,Rep. Cresent Hardy,2015-01-06T14:08:31Z,FALSE,TRUE,RepHardy,"Nevada, USA",NA,2964222544,194,FALSE,http://pbs.twimg.com/profile_images/552515282728521729/bazgL2JV_normal.jpeg
Official Twitter account of Rep. John Katko. Proudly representing New York's 24th Congressional District.,1017,14737,174,238,https://t.co/GLTSxMTZwp,John Katko,2015-01-07T21:51:49Z,FALSE,TRUE,RepJohnKatko,"Syracuse, New York",NA,2966765501,553,FALSE,http://pbs.twimg.com/profile_images/554696221269712897/C6aDs9sH_normal.jpeg
Proudly representing New York's First Congressional District.,2329,88998,25,1858,https://t.co/Kj9kXazM0U,Lee Zeldin,2014-08-20T19:25:47Z,FALSE,TRUE,RepLeeZeldin,,NA,2750127259,963,FALSE,http://pbs.twimg.com/profile_images/866759502867161088/ZGcdQunZ_normal.jpg
"Husband, father, hockey fan, and Congressman for Minnesota's 6th District.",4240,13337,522,909,http://t.co/jU8TYBqqHL,Tom Emmer,2014-12-10T21:44:52Z,FALSE,TRUE,RepTomEmmer,"Otsego, MN | Washington, D.C.",NA,2914515430,507,FALSE,http://pbs.twimg.com/profile_images/1067846972235804672/41P-z5uD_normal.jpg
Proudly representing TX-22 in Congress. Follow me on Facebook: http://t.co/2aP7aRlj3f and Instagram: https://t.co/hBZNAgZcuI,7964,10349,659,2163,http://t.co/fQR5L3fWi8,Rep. Pete Olson,2009-02-04T13:40:57Z,FALSE,TRUE,RepPeteOlson,"Washington, DC / Houston, TX",NA,20053279,715,FALSE,http://pbs.twimg.com/profile_images/553398175760150528/wOlSb2ef_normal.jpeg
"#BreakingNews updates from #Israel, the region, and the #Jewish world.",42683,11891,0,9,http://t.co/zR8QU02gVH,TOI ALERTS,2014-07-16T08:58:18Z,FALSE,FALSE,TOIAlerts,,NA,2650464768,376,FALSE,http://pbs.twimg.com/profile_images/489353993563303937/f9U65waG_normal.png
President @MichaelBestLaw; Exclusive Speaker @WashSpeakers; Former @GOP Chairman; Former White House Chief of Staff for @realDonaldTrump,10817,935963,58,285,https://t.co/3Br83IXzX3,Reince Priebus,2009-02-13T00:07:00Z,FALSE,TRUE,Reince,"Kenosha, WI and Washington, DC",NA,20733972,6415,FALSE,http://pbs.twimg.com/profile_images/588448493892579328/CN351XjP_normal.png
I am honored to represent Alabama’s Second Congressional District in the U.S. House of Representatives.,8673,33275,664,2172,https://t.co/nPA2X3gwgx,Rep. Martha Roby,2010-12-08T16:56:29Z,FALSE,TRUE,RepMarthaRoby,,NA,224294785,1182,FALSE,http://pbs.twimg.com/profile_images/479774391933214721/ZlZZ6h2__normal.jpeg
"News, Insight & Analysis by leaders in homeland security. Sign up for weekly briefs in your specialized field. https://t.co/F6h9whguIQ",16844,2263,2112,681,https://t.co/UIp6zHE7Iv,HSToday,2012-03-19T20:59:34Z,FALSE,FALSE,HSTodayMag,"Virginia, USA",NA,529724032,251,FALSE,http://pbs.twimg.com/profile_images/959459838727041024/TzR2YBKn_normal.jpg
AI and ML bringing you the latest #cybersecurity news.,14509,2214,3826,3742,https://t.co/1xlOSF90e5,Topicly Cyber Securi,2016-08-14T21:22:17Z,FALSE,FALSE,topiclycybersec,,NA,764935193920573440,440,FALSE,http://pbs.twimg.com/profile_images/764935485609250816/tRkZKTHZ_normal.jpg
Proudly serving California's 39th Congressional District (#CA39). Chairman of the @HouseForeign Affairs Committee.,4302,29837,324,1062,https://t.co/F2Oz9xCZjY,Ed Royce,2011-02-03T12:40:15Z,FALSE,TRUE,RepEdRoyce,"Fullerton, CA & Washington, DC",NA,246769138,1142,FALSE,http://pbs.twimg.com/profile_images/1238558926/EdwardRoyce-colorheadshot1_normal.jpg
"Official Twitter for the House Committee on Foreign Affairs | Lead Republican, @RepMcCaul",13253,38954,179,4306,https://t.co/ZTZYXt2mCY,House Foreign Affairs GOP,2009-09-18T19:48:08Z,FALSE,TRUE,HouseForeignGOP,"Washington, DC",NA,75367781,1220,FALSE,http://pbs.twimg.com/profile_images/748570837029163008/rlIwZ9oT_normal.jpg
We are the Nation's first line of defense. We accomplish what others cannot accomplish and go where others cannot go.,4433,2653013,121,31,http://t.co/3PkAkcbfw9,CIA,2014-02-24T19:08:11Z,FALSE,TRUE,CIA,"Langley, VA",NA,2359926157,9854,FALSE,http://pbs.twimg.com/profile_images/1086340743042658304/TkcY1EPu_normal.jpg
"The DHS Mission: With honor and integrity, we will safeguard the American people, our homeland, and our values.",14666,1781830,471,386,https://t.co/sVSheOcQ7l,Homeland Security,2008-07-29T16:32:34Z,FALSE,TRUE,DHSgov,"Washington, D.C.",NA,15647676,11358,FALSE,http://pbs.twimg.com/profile_images/888490452076437504/LjyWI52h_normal.jpg
Official source for news from the Republicans on the Senate Armed Services Committee. Chairman @JimInhofe,1098,10717,297,249,https://t.co/trxlM2POEM,SASC Majority,2011-04-01T15:10:03Z,FALSE,TRUE,SASCMajority,"Washington, D.C.",NA,275572403,529,FALSE,http://pbs.twimg.com/profile_images/1299575941/united_states_senate1_normal.jpg
"Oversight and funding of the Department of Defense, the United States Armed Forces, and portions of the Department of Energy. Chairman: @RepAdamSmith",2431,18049,90,810,https://t.co/R7h5VvSWa1,House Armed Services,2009-09-14T23:09:32Z,FALSE,TRUE,HASCDemocrats,"Washington, DC",NA,74294786,842,FALSE,http://pbs.twimg.com/profile_images/796748095002320896/kKaLRLac_normal.jpg
The House Armed Services Committee Republicans; Twitter feed of the latest committee news and updates,4892,17817,77,866,http://t.co/JbIgCpT9T7,Armed Services,2009-02-05T21:46:45Z,FALSE,TRUE,HASCRepublicans,"Washington, DC",NA,20192403,867,FALSE,http://pbs.twimg.com/profile_images/590915191879118848/3xR_pzhg_normal.png
"Serve | Preserve | Inspire —
Stewards of the iconic buildings and grounds of #USCapitol Hill. 
More AOC: 🙂 @aochiring, 🌿 @usbotanicgarden, 🎟 @visitthecapitol",4548,187150,2595,320,https://t.co/T1hZzLByqE,Architect of the Capitol,2008-11-21T16:27:02Z,FALSE,TRUE,uscapitol,"Washington, D.C.",NA,17539497,1019,FALSE,http://pbs.twimg.com/profile_images/892811318125879298/t4NwVL5b_normal.jpg
Official Account of the U.S. House of Representatives Daily Press Gallery,3120,2991,8,630,https://t.co/QBNTZsh0u9,House Press Gallery,2015-11-13T17:25:10Z,FALSE,TRUE,HouseDailyPress,"Washington, DC",NA,4180260695,84,FALSE,http://pbs.twimg.com/profile_images/804423917716770816/vdzq9Iag_normal.jpg
Opinions & columns from The @Jerusalem_Post.,20595,3972,2,136,https://t.co/fVuhutjNzu,Jerusalem Post Opinion,2010-10-22T19:34:18Z,FALSE,FALSE,JPostOpinion,Jerusalem,NA,206346745,152,FALSE,http://pbs.twimg.com/profile_images/1135225735604576257/9Y4soc3a_normal.png
JBS Jewish Broadcasting Service is a Jewish Television Network in the U.S. on DIRECTV CH 388 and other television providers and worldwide on Roku and online.,9142,11139,110,6193,http://t.co/WCTIUFLUbf,JBS,2010-07-29T20:38:14Z,FALSE,FALSE,JBSTVORG,,NA,172482092,237,FALSE,http://pbs.twimg.com/profile_images/834156169040117760/tIZR4-6J_normal.jpg
"All the news, opinion and analysis from Israel, the Middle East and the Jewish World",296508,355940,425,1545,https://t.co/ncVaj1axH7,Haaretz.com,2009-03-15T09:43:07Z,FALSE,TRUE,haaretzcom,Israel,NA,24506246,10265,FALSE,http://pbs.twimg.com/profile_images/669523420774858753/Q3O8r8FJ_normal.png
"ראש ממשלת ישראל ויו''ר הליכוד • Prime Minister of Israel, Chairman of the Likud Party",4952,1634000,43,35,https://t.co/QIxHzGNSzU,Benjamin Netanyahu,2008-10-30T06:40:51Z,FALSE,TRUE,netanyahu,Israel,NA,17061263,7975,FALSE,http://pbs.twimg.com/profile_images/1096353845809238016/ds_-S78p_normal.jpg
"The one-stop #news site for #Israel, the region & the #Jewish world. For #BreakingNews check out @TOIAlerts",185079,258019,333,592,http://t.co/SwRQZ8zd8C,The Times of Israel,2011-12-09T14:37:36Z,FALSE,TRUE,TimesofIsrael,"Jerusalem, Israel",NA,432557320,3720,FALSE,http://pbs.twimg.com/profile_images/1783061465/TOI_logo_twitter_normal.png
That Jewish media anti-Semites are always rambling on about.,27562,38460,2366,537,https://t.co/fxclgqsxks,Jewish Journal,2009-03-06T18:57:41Z,FALSE,TRUE,JewishJournal,"Los Angeles, CA",NA,23102350,759,FALSE,http://pbs.twimg.com/profile_images/875466283411578880/RfxONdJ8_normal.jpg
Proudly Serving Maine's Second Congressional District,1606,9741,79,331,http://t.co/Ogg3AouzND,Rep. Bruce Poliquin,2014-12-19T21:32:47Z,FALSE,TRUE,RepPoliquin,,NA,2932617195,376,FALSE,http://pbs.twimg.com/profile_images/621677222131187712/3oeVQHKO_normal.jpg
"Working for Georgia's 9th Congressional District. Pastor, attorney, military chaplain. Ranking Member of @JudiciaryGOP.",3993,97846,605,952,https://t.co/6yvc1EfV0T,Rep. Doug Collins,2013-01-04T13:43:55Z,FALSE,TRUE,RepDougCollins,"Gainesville, Georgia",NA,1060487274,1173,FALSE,http://pbs.twimg.com/profile_images/1024748216712146944/Hc_eYsbv_normal.jpg
"Dad, husband, and conservative Republican representing Georgia's 14th Congressional District. #GA14",4275,21298,407,2117,https://t.co/cRm0yQofdy,Tom Graves,2010-09-13T17:36:23Z,FALSE,TRUE,RepTomGraves,"Washington, DC",NA,190328374,906,FALSE,http://pbs.twimg.com/profile_images/1130545299372560384/L8T00edr_normal.png
Former U.S. Representative for Georgia's 6th Congressional District & served as the 23rd U.S. Secretary of @HHSGov. This and @SecPriceMD are archived accounts.,5322,36413,96,3095,NA,Tom Price,2007-06-04T19:24:39Z,FALSE,FALSE,RepTomPrice,"Washington, D.C.",NA,6577802,1895,FALSE,http://pbs.twimg.com/profile_images/732639070501900289/Q1wRZGD3_normal.jpg
The Joint Congressional Committee on Inaugural Ceremonies is responsible for planning & execution of swearing-in ceremonies of the President and Vice President,359,7037,48,11,http://t.co/BYcs10VQ,JCCIC,2012-08-15T22:25:10Z,FALSE,TRUE,JCCIC,"Washington, DC",NA,760292653,165,FALSE,http://pbs.twimg.com/profile_images/758737326117761026/sRQ65aum_normal.jpg
"The Senior Committee, with jurisdiction over taxes, trade, healthcare, welfare, and Social Security",9843,40799,1169,555,https://t.co/RORoP6Sbor,Ways and Means GOP,2008-01-28T15:30:34Z,FALSE,TRUE,WaysandMeansGOP,"Washington, D.C.",NA,12788332,1342,FALSE,http://pbs.twimg.com/profile_images/1042836487300149249/APsv5hxG_normal.jpg
Perspectives on Texas from thought leaders across the politics and policy spectrum. A publication of @TexasTribune.,2082,4840,15,2538,http://t.co/w37UDj1V7M,TribTalk,2014-04-22T15:57:57Z,FALSE,TRUE,TribTalkTX,Texas,NA,2458364053,138,FALSE,http://pbs.twimg.com/profile_images/476475880970002432/X4-XQaqN_normal.png
45th President of the United States of America🇺🇸,43282,62509213,8,47,https://t.co/OMxB0x7xC5,Donald J. Trump,2009-03-18T13:46:38Z,FALSE,TRUE,realDonaldTrump,"Washington, DC",NA,25073877,106114,FALSE,http://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg
"Let’s talk smart IT, information sharing, and how to improve public sector cybersecurity.",4809,2845,1000,1310,https://t.co/Ubn9aMlPnb,McAfee_Gov,2010-03-08T21:59:19Z,FALSE,FALSE,McAfee_Gov,"Santa Clara, CA",NA,121238732,136,FALSE,http://pbs.twimg.com/profile_images/879817902429523971/EEieAsNE_normal.jpg
"Editor-in-chief, @CyberScoopNews | Co-host of @securiositypod | Salty Philly sports fan",24798,5046,15441,2065,NA,Greg Otto,2008-10-29T19:52:02Z,FALSE,TRUE,gregotto,"Washington, DC (via Philly)",NA,17049822,279,FALSE,http://pbs.twimg.com/profile_images/3608103435/78825b744b7d6b50aefeccbd15bc3676_normal.jpeg
Providing news and information about higher education in Texas and beyond.  RT = informational purposes only,2039,5771,35,204,http://t.co/aQ3ZLVknrx,TX Higher Education,2009-07-02T15:12:40Z,FALSE,FALSE,TXHigherEdBoard,,NA,53088771,157,FALSE,http://pbs.twimg.com/profile_images/740254204325814272/noXrtdHG_normal.jpg
Official Twitter account of National Taxpayers Union: The Voice of America's Taxpayers.,12292,11063,136,3384,http://t.co/VN03k9KLeq,National Taxpayers Union,2008-06-06T13:03:31Z,FALSE,TRUE,NTU,"Washington, DC",NA,15029174,409,FALSE,http://pbs.twimg.com/profile_images/1006890387351334914/mcRFQ5gx_normal.jpg
"CyberScoop, a @ScoopNewsGroup property, reports on news and events impacting technology and security.",15008,9064,1998,923,https://t.co/UiSN102kIR,CyberScoop,2016-04-14T17:24:41Z,FALSE,FALSE,CyberScoopNews,"Washington, DC",NA,720664083767435264,353,FALSE,http://pbs.twimg.com/profile_images/782743210984665088/NybvU0Cm_normal.jpg
@Reuters cybersecurity reporter. email: https://t.co/BAU0rTv1v3 at https://t.co/c2bA62Y2up. Signal: 202-510-0174. More contact info: https://t.co/ObsOUbwsm5,1072,9529,12355,1387,https://t.co/5Q0C7hQBsJ,Chris Bing,2012-02-19T21:41:53Z,FALSE,TRUE,Bing_Chris,Washington DC,NA,497332727,611,FALSE,http://pbs.twimg.com/profile_images/963904385746120706/iqwHq6c8_normal.jpg
Opinion and analysis from http://t.co/hxI7atNLhP,12899,161922,38,315,http://t.co/FaaaETAqTt,Fox News Opinion,2010-01-21T16:35:50Z,FALSE,TRUE,FoxNewsOpinion,"New York, NY",NA,107125748,2021,FALSE,http://pbs.twimg.com/profile_images/502500673531826176/nkTp7mNJ_normal.png
"News, commentary, and destruction of the political/media establishment.",111685,1131347,989,113,http://t.co/2sVbt3n6lO,Breitbart News,2012-01-08T01:50:52Z,FALSE,TRUE,BreitbartNews,,NA,457984599,8939,FALSE,http://pbs.twimg.com/profile_images/949270171755077632/dw3M-58z_normal.jpg
Official Twitter account for the National Weather Service Fort Worth. Details: http://t.co/KKTK7cZlhK,28592,109688,3921,194,https://t.co/l1UWNPAvpg,NWS Fort Worth,2012-05-24T13:29:17Z,FALSE,TRUE,NWSFortWorth,"Fort Worth, Texas",NA,589123768,1534,FALSE,http://pbs.twimg.com/profile_images/459687184950239232/wlHOaPqZ_normal.png
The campaign account for Congressman Jodey Arrington. Building a better West Texas - Fighting for the future of America.,580,2664,181,849,https://t.co/z4HsfqY4Ir,Jodey Arrington,2015-09-18T21:38:09Z,FALSE,TRUE,JodeyArrington,"Lubbock, TX",NA,3609064098,103,FALSE,http://pbs.twimg.com/profile_images/684407290313617409/2pmt6GHH_normal.jpg
Primetime TV & #Podcast Host | #HoF Speaker | Best-Selling Author | Global Business Celebrity | Chairman & CEO of @CSuiteNetwork | #AllBusiness,46832,594883,12527,482966,https://t.co/gcjiH5dcgT,Jeffrey Hayzlett,2008-05-21T11:41:00Z,FALSE,TRUE,JeffreyHayzlett,"Sioux Falls, SD",NA,14855279,6547,FALSE,http://pbs.twimg.com/profile_images/1006919917466103808/dL3iU4lE_normal.jpg
U.S. Congressman proudly serving the 31st District of Texas & @forthood. Former Judge. Proud @TexasTech Red Raider.,6236,15321,413,840,https://t.co/iPPDu1iB3W,Judge Carter,2008-12-10T21:00:58Z,FALSE,TRUE,JudgeCarter,#TX31 ,NA,18030431,1099,FALSE,http://pbs.twimg.com/profile_images/378800000021210674/a74f4eaa78e4aa40395b1e2c0088a711_normal.jpeg
The official Twitter for The National September 11 Memorial & Museum. #911Memorial #911Museum,15575,83973,5147,1260,http://t.co/LzRFVVM0DI,9/11 Memorial,2009-01-20T21:22:34Z,FALSE,TRUE,Sept11Memorial,"New York, NY",NA,19258235,1294,FALSE,http://pbs.twimg.com/profile_images/1049695684679454720/qMiL30iB_normal.jpg
Follow us for the latest political news and updates!,46649,1987870,6,252,http://t.co/hp4EoFaNoR,Fox News Politics,2008-08-28T21:16:38Z,FALSE,TRUE,foxnewspolitics,"Washington, D.C.",NA,16032925,8498,FALSE,http://pbs.twimg.com/profile_images/1028984467447341059/yha4NYkt_normal.jpg
"Anchor, Global Markets Editor Mornings with Maria @MorningsMaria 6-9 AM et M-F on @FoxBusiness & @SundayFutures 10:00 AM et Sundays @FoxNews 2-time Emmy winner",27579,504318,16700,1361,https://t.co/P2XOPgzZZ9,Maria Bartiromo,2010-10-26T18:58:26Z,FALSE,TRUE,MariaBartiromo,"New York, NY",NA,208155240,4543,FALSE,http://pbs.twimg.com/profile_images/836620572259864576/2R_lcdhT_normal.jpg
The latest news and most interesting stories from USA TODAY. News that's meant to be shared.,292349,3843153,2029,601,http://t.co/7xDl0vVHSt,USA TODAY,2008-08-06T19:55:31Z,FALSE,TRUE,USATODAY,"USA TODAY HQ, McLean, Va.",NA,15754281,33482,FALSE,http://pbs.twimg.com/profile_images/924991591642796032/v90LrlR__normal.jpg
"A member-supported, nonpartisan newsroom informing & engaging Texans on state politics & policy. Tweets by @bobbycblanchard. Subscribe: https://t.co/7vzWxFKD0J",77010,199362,3102,59813,http://t.co/THOyB5XQbo,Texas Tribune,2009-06-04T01:37:46Z,FALSE,TRUE,TexasTribune,"Austin, Texas",NA,44513878,4923,FALSE,http://pbs.twimg.com/profile_images/776170850802204672/X0LHxQ54_normal.jpg
,669,2402,36,1,http://t.co/K7WeHjOxWC,City of Rockwall,2009-11-15T17:26:55Z,FALSE,FALSE,CityofRockwall,"Rockwall, Texas",NA,90204707,24,FALSE,http://pbs.twimg.com/profile_images/825800712/LogoOnly_normal.jpg
Contact: info@michaelmccaul.com,2032,2388,140,2122,http://t.co/o2UmOoS6F8,Michael McCaul,2012-08-07T19:43:45Z,FALSE,TRUE,McCaulforTexas,"10th District, Texas",NA,743601590,77,FALSE,http://pbs.twimg.com/profile_images/523211612149133312/xJrzuPvT_normal.jpeg
,5592,19973,52,3103,https://t.co/7IDoW8Ah9W,Erik Paulsen,2008-11-20T15:28:22Z,FALSE,TRUE,ErikPaulsen,Minnesota,NA,17513304,1181,FALSE,http://pbs.twimg.com/profile_images/1087105905001488385/9Lzy01-7_normal.jpg
The Texas Association of Business (TAB) is the voice fighting for public policy issues that grow Texas jobs & paychecks.,11306,12344,947,10527,http://t.co/glwCDV7XQu,TX Assn. of Business,2009-05-28T19:00:38Z,FALSE,FALSE,txbiz,"Austin, Texas",NA,43171801,342,FALSE,http://pbs.twimg.com/profile_images/505386546858450945/f0LMCCyL_normal.png
